songId,artist,genre,duration,playCount,dateAdded
The Shape of Broken Hearts, Golden Collective,Techno,2:28,2104,11/2/2018
Prayer for Restless Time,The Endless Wolves,House,2:34,621536,10/27/2021
The Shape of Velvet Lies,TheDark Shadows,Folk,3:48,335,7/22/2011
Dreams of Soft Faith,The Soft Empire,Reggae,4:03,21,11/17/2009
Ghosts of Sacred Silence,ThePaper Assembly,Lo-Fi,3:17,450,7/17/1995
Letters to Broken Night,Silent Choir,Hip-Hop,4:19,82,2/9/2016
Prayer for Restless Machines, Neon Static,Jazz,3:31,274,5/7/1995
Requiem for Static Dreams,The Cold Angels,Hip-Hop,2:10,1431,3/7/2017
Letters to Restless Rain,TheNeon Voices,Drill,3:26,942449,1/4/2002
Children of Electric Rain, Heavy Echoes,Reggae,2:28,1,6/1/2010
Letters to Shattered Flames,TheVelvet Society,House,2:07,41,4/16/2020
Portrait of Soft Ashes,TheSilent Strangers,Blues,2:23,49,12/1/2002
Children of Young Lies,The Soft Static,Lo-Fi,3:50,8,4/22/2019
The Shape of Midnight Bones, Lonely Ritual,R&B,3:12,96920,3/3/2010
Fragments of Dark Static,TheSacred Fire,Funk,2:12,5,12/27/2006
Portrait of Hollow Rain, Soft Club,Blues,2:39,65231,8/16/2000
Songs for Bright Smoke,The Modern Cinema,R&B,2:16,419225,8/5/1997
Stories of Sacred Youth,Heavy Wolves,Disco,3:58,3707,12/2/2003
Midnight in Young Eyes,Holy Choir,Punk,4:13,2,8/4/2002
The Shape of Broken Glass,The Cold Ritual,Classical,2:59,1793,2/6/2005
Midnight in Crimson Memories,The Empty Wolves,J-Pop,3:02,5566,7/2/2013
Requiem for Cold Fire,Paper Society,Metal,3:16,52171,9/22/2003
Hymns to Sacred Flowers, Neon Saints,EDM,3:49,284,5/7/2011
Fragments of Restless Snow,ThePaper Machines,R&B,2:24,65,5/9/2000
Ballad of Empty Lights, Empty Lovers,Afrobeats,3:34,2,1/1/2001
Letters to Midnight Faith,TheSacred Society,EDM,2:25,5613,12/26/1997
Stories of Dark Youth,TheSacred Cinema,Reggae,3:58,30774,6/13/2007
Hymns to Cold Faith,The Wild Echoes,Hip-Hop,3:13,37711,5/21/2020
The Shape of Wild Snow,Modern Fire,Lo-Fi,3:31,91,7/27/2018
Prayer for Bright Truth,TheMidnight Strangers,Techno,2:04,659,9/20/2016
Stories of Static Silence,TheBroken Fire,J-Pop,3:35,21,4/22/2005
Tales from Fading Silence,TheFinal Empire,Disco,3:44,1312,5/11/2004
Requiem for Neon Hearts, Broken Lovers,Trap,4:10,265,4/15/2000
Dreams of Slow Echoes,The Dark Empire,K-Pop,4:03,22,12/15/2023
Stories of Fading Snow,The Feral Choir,Blues,2:57,4,1/28/2009
Requiem for Forgotten Rain, Empty Society,EDM,4:20,4942,12/21/2009
Last Days of Static Dreams, Electric Assembly,R&B,2:19,225651,5/9/2006
Notes from Silent Faith,Broken Strangers,Ambient,2:59,14866,8/12/2024
Portrait of Bright Ashes,Plastic Flowers,Country,2:27,8854,3/15/1998
Ghosts of Shattered Dreams,TheSacred Ritual,Alternative,3:31,30080,9/26/1999
Songs for Static Faith,The Lonely Assembly,Trap,3:08,361269,12/17/2001
Ballad of Slow Night,ThePaper Cinema,Latin,4:09,15,1/21/2003
Last Days of Empty Skies,TheGlass Assembly,Latin,3:59,3,4/3/1997
Stories of Shattered Memories,The Restless Choir,Trap,3:09,517493,5/2/2015
Ghosts of Dark Smoke,TheBright Saints,Afrobeats,4:13,896067,12/5/2013
Letters to Burning Eyes,The Restless Choir,Country,3:25,51705,8/21/1998
Whispers of Midnight Rivers,TheFeral Club,Trap,2:28,441939,8/25/2024
Hymns to Shattered Hearts, Lonely Angels,Lo-Fi,2:07,5230,7/13/2020
Whispers of Static Lies,ThePaper Static,Rock,3:06,24790,12/10/2010
Portrait of Electric Waves, Paper Garden,Hip-Hop,2:48,45874,11/12/2007
Stories of Sacred Hope,Crimson Lovers,Rock,2:39,371,3/22/2011
Ballad of Cold Shadows,The Restless Fever,Pop,3:00,2,4/15/2022
Dreams of Midnight Flames,The False Youth,Pop,2:38,345373,6/10/2020
Children of Silent Lights, Paper Machines,EDM,3:02,784462,7/15/2021
Echoes of Wild Dust,TheFalse Choir,Lo-Fi,3:43,10456,3/8/1997
Dreams of Lonely Dreams, Feral Signals,Pop,2:27,6085,12/27/2009
Midnight in Heavy Hope,The Plastic Garden,Soul,3:36,60653,3/25/2004
Notes from Lonely Hearts,The Velvet Wolves,Jazz,2:53,24,3/24/2013
Letters to Shattered Silence,Crimson Cinema,Techno,4:04,5379,10/22/2012
Midnight in Forgotten Shadows,The Lonely Choir,Country,2:26,3,2/15/2018
Echoes of Lonely Hearts,The Wild Hearts,Soundtrack,2:24,1260,6/12/2007
Tales from Hidden Fever,TheMidnight Dreams,Blues,3:33,250,7/5/2021
Midnight in Shattered Flames,Restless Kids,Disco,3:22,68,3/14/1997
Echoes of Electric Waves,TheYoung Wolves,Funk,3:23,1411,6/28/2022
Fragments of Golden Skies,The Sacred Voices,J-Pop,2:02,164325,8/22/2016
Stories of Fading Voices,Cold Shadows,Country,3:16,906639,8/17/2024
Ghosts of Fading Storms, Glass Cinema,Hip-Hop,2:32,11346,9/10/2016
Hymns to Hidden Ashes,The Wild Youth,EDM,2:28,1958,2/23/2006
Midnight in Endless Youth,TheGolden Ritual,Lo-Fi,4:21,16,4/7/1999
Fragments of Soft Blood, Sacred Mirrors,Soundtrack,4:11,193100,2/6/2013
Songs for Hidden Waves, Velvet Kids,Indie,2:10,1,1/6/2022
Notes from Midnight Smoke,Dark Fire,Electronic,3:12,41776,10/20/2002
Midnight in Shattered Blood,TheEndless Cinema,Punk,4:00,13,10/24/1997
Requiem for Shattered Sins,TheCold Static,Electronic,3:01,233,3/13/2010
Hymns to Velvet Ashes,TheWild Flowers,Trap,3:15,5922,3/22/2021
Echoes of Cold Ashes,The Endless Flowers,Rock,4:24,5,4/5/1997
Tales from Sacred Skies,The Static Voices,Funk,2:21,55,12/6/2009
Last Days of Hollow Mirrors,TheStatic Society,K-Pop,3:16,183,12/9/2012
Tales from Slow Rain,The Heavy Collective,Classical,2:43,85,5/7/2006
Midnight in Heavy Time, Endless Society,Electronic,3:36,1253,10/16/2011
The Shape of Static Ashes,The Crimson Mirrors,Folk,2:22,11204,7/20/2009
Ballad of Cold Time,Velvet Assembly,House,3:30,10,9/22/2015
Notes from Sacred Eyes,The Bright Machines,House,2:07,15712,4/24/2021
Notes from Broken Night,TheEmpty Flowers,House,2:45,83,10/14/2003
Children of Lonely Smoke,TheBright Voices,Afrobeats,4:13,127650,1/20/1998
Hymns to Lonely Fever,Empty Wolves,Soundtrack,3:49,16783,8/28/1998
The Shape of Fading Snow,The Feral Collective,Folk,3:27,2,4/10/2021
Ballad of Golden Machines,The Young Empire,J-Pop,3:13,21952,12/21/2017
Midnight in Silent Mirrors,Golden Fever,Indie,3:18,5322,11/12/1999
Midnight in Hidden Hope,ThePaper Flowers,Disco,2:45,20,2/11/2022
Dreams of Forgotten Shadows,Static Youth,J-Pop,3:55,223,1/22/2015
Whispers of Distant Time,TheFeral Lovers,Hip-Hop,4:28,10,6/28/1998
Visions of Endless Flames,The Silent Ritual,Reggae,2:47,16690,5/22/2003
Songs for Burning Night,Sacred Voices,Blues,4:27,62833,1/13/2010
Prayer for Velvet Blood,TheGlass Choir,Soundtrack,4:09,18589,6/17/2005
Ballad of Cold Snow,Velvet Assembly,Metal,2:52,203,7/25/2023
Requiem for Restless Secrets,Midnight Empire,Funk,2:09,667793,11/7/2020
Last Days of Final Fire,TheDark Kids,Indie,2:52,615,4/6/1996
The Shape of Young Waves,ThePaper Garden,Ambient,4:01,2,8/10/2001
Tales from Lonely Gold,The Silent Ghosts,Soundtrack,2:08,27,11/7/2022
Portrait of Young Skies,The Feral Signals,J-Pop,2:49,286,4/21/2007
Prayer for Silent Dreams, Midnight Youth,R&B,2:38,101555,11/14/1995
Children of Slow Echoes,ThePlastic Echoes,Punk,2:55,34,6/19/2010
Fragments of Velvet Hope, Glass Assembly,Lo-Fi,2:46,1,8/14/2018
Last Days of Forgotten Time,The Restless Choir,Techno,3:46,38931,8/28/2007
Letters to Dark Glass,TheElectric Voices,K-Pop,3:37,7314,11/5/2018
Notes from Bright Shadows,Neon Wolves,Reggae,2:25,28223,8/3/1999
Midnight in Golden Echoes,Final Signals,Jazz,3:54,11,11/25/2000
Tales from Burning Echoes,TheHeavy Choir,Latin,3:48,80,1/6/1998
Last Days of Hidden Mirrors,Static Signals,House,2:58,61574,12/15/2011
Echoes of Silent Smoke,The Endless Fire,EDM,2:02,8450,10/28/2016
Dreams of Broken Memories,The Silent Club,Electronic,2:11,125035,11/1/2009
Children of Golden Eyes,Glass Hearts,J-Pop,3:47,211,9/21/2019
Tales from Shattered Faith,TheSacred Fever,Rock,3:59,165,10/18/1995
Songs for Young Dreams,The Young Choir,Trap,4:05,11,8/23/2020
Portrait of Forgotten Shadows,The Velvet Fever,Jazz,4:14,1064,8/24/2018
Prayer for Electric Mirrors,The Velvet Angels,Funk,2:33,1,9/4/2019
Hymns to Velvet Signals, Final Flowers,Afrobeats,3:10,333,7/22/2018
Songs for Wild Eyes,TheSacred Saints,Techno,3:25,1,10/23/2020
Whispers of Cold Lights,The Glass Ritual,House,3:36,202,7/24/2021
Children of Hollow Silence,The Young Hearts,Indie,4:20,3530,4/9/2024
Ballad of Wild Hope, Holy Fever,Disco,3:52,465709,2/2/2009
Notes from Static Truth, Soft Saints,Soul,2:59,336,1/24/2010
Ghosts of Hollow Hope,TheBright Fire,Techno,4:04,8,10/10/2008
Stories of Electric Hearts,TheFinal Wolves,J-Pop,2:40,14464,11/5/1998
The Shape of Heavy Lies,Wild Kids,Blues,2:10,1703,3/26/2022
Fragments of Lonely Rivers,TheSoft Mirrors,Rock,2:35,1,8/13/2017
Notes from Lonely Smoke,The Sacred Ritual,Rock,2:45,31,4/8/2019
Midnight in Dark Stars,The Lonely Empire,House,2:02,1192,9/16/2018
Visions of Fading Mirrors, Neon Voices,Lo-Fi,3:54,6610,1/28/2011
Whispers of Crimson Glass, Hidden Fire,Ambient,2:56,977,8/2/2013
Letters to Wild Flames,TheElectric Garden,Drill,3:42,10,12/9/2019
Whispers of Bright Stars, Young Cinema,Ambient,2:47,702,9/6/2013
Prayer for Soft Sins,The Sacred Hearts,Disco,4:22,48,1/21/2011
Ghosts of Wild Flowers, Golden Voices,K-Pop,3:24,348382,2/15/2002
Notes from Bright Secrets,Velvet Ritual,Metal,2:54,1537,11/11/2004
Echoes of Silent Machines,The Heavy Youth,Hip-Hop,2:36,6,2/18/2013
Requiem for Bright Stars, Electric Club,Blues,4:09,307,10/1/2010
Prayer for Empty Signals,TheBright Youth,R&B,3:26,72870,10/27/1999
The Shape of Sacred Time,The Sacred Mirrors,Jazz,2:47,2040,12/20/2007
Visions of Final Shadows,The Paper Flowers,Hip-Hop,2:25,320,3/13/2002
Hymns to Golden Echoes, Plastic Flowers,Afrobeats,2:37,10056,3/11/2000
Stories of Fading Memories,The Plastic Static,K-Pop,3:07,1304,8/12/2007
The Shape of Neon Stars,The Cold Garden,Blues,3:45,1,6/13/1998
Ghosts of Lonely Skies,Cold Assembly,Folk,4:05,112275,4/13/2021
Ghosts of Hollow Snow,TheGolden Hearts,Alternative,3:31,214,10/10/2016
Children of Burning Flames,Neon Flowers,House,2:33,431,5/23/1998
Fragments of Electric Skies,The Neon Dreams,EDM,2:18,2,8/3/2020
Prayer for Broken Stars,Modern Fever,Ambient,3:23,282230,3/9/2009
Children of Lonely Memories,The Restless Wolves,J-Pop,3:21,1180,11/3/2006
Echoes of Young Faith,TheHeavy Wolves,Trap,4:13,1274,5/12/2008
Whispers of Hollow Waves, Hidden Strangers,K-Pop,4:02,307073,8/12/2014
Hymns to Dark Lies, Heavy Voices,Hip-Hop,4:09,24,10/12/2002
Hymns to Crimson Eyes,TheEmpty Society,Techno,2:00,421,9/23/2000
Children of Young Hearts, Sacred Assembly,Punk,4:04,1427,12/22/2008
Notes from Empty Night,Empty Dreams,House,4:03,210,7/9/2013
Hymns to Neon Flowers, Empty Youth,Soul,4:20,51131,5/10/2018
Ghosts of Velvet Silence,The Bright Society,Latin,2:16,18830,4/4/2020
Notes from Static Ashes, Midnight Collective,Afrobeats,3:43,1526,2/18/2020
Notes from Crimson Lights,The Cold Shadows,Jazz,2:34,87,4/27/1998
Songs for Final Glass,Final Fever,Soul,2:13,1,2/17/2006
Last Days of Empty Secrets,TheSilent Club,Jazz,3:44,38929,5/15/2013
Children of Slow Shadows,Velvet Lovers,Soul,4:05,47,8/23/2004
Children of Sacred Flames,The Final Saints,Indie,3:41,1051,11/3/2006
Portrait of Slow Waves, Lonely Signals,Classical,2:45,5,10/20/2004
Midnight in Young Fire,TheFeral Saints,Latin,3:00,76,5/19/2015
Tales from Shattered Dust,The Sacred Kids,K-Pop,2:36,3391,11/7/2016
Ballad of Neon Silence, Sacred Fever,Country,2:40,2,3/26/2010
Whispers of Burning Lights, Sacred Fever,Electronic,3:02,452620,6/10/2001
Notes from Young Machines, Soft Fever,Soul,3:57,164,11/18/2018
Children of Static Rain, Restless Saints,Country,3:36,178,7/21/2001
Visions of Static Silence, Hidden Fire,Latin,4:27,169,4/2/1998
Letters to Wild Truth,The Final Saints,Alternative,3:06,10078,5/25/2013
Prayer for Broken Rain,TheYoung Lovers,Rock,3:11,464043,6/24/1997
Ghosts of Burning Bones,The Glass Mirrors,House,2:23,9601,10/9/2015
Midnight in Forgotten Skies, Modern Assembly,Folk,3:30,29196,11/28/1997
Notes from Crimson Smoke, Restless Shadows,R&B,3:42,360925,9/5/1995
Visions of Heavy Flames, Lonely Ghosts,Ambient,2:13,9789,6/2/1996
Whispers of Young Bones,TheSilent Strangers,Pop,3:18,39775,10/27/2016
Children of Wild Mirrors,The Soft Hearts,Classical,3:18,20230,7/16/2005
Fragments of Burning Dust,TheGolden Shadows,Country,4:17,909,2/28/2022
Ghosts of Velvet Silence,The Silent Angels,House,4:18,1048,3/2/2017
Songs for Midnight Time,TheMidnight Saints,Drill,2:32,106042,7/17/2010
Visions of Hidden Bones,The Midnight Garden,Alternative,2:08,63781,4/7/2007
Ballad of Golden Lies, Bright Empire,House,2:15,167282,4/21/2013
The Shape of Hidden Rain,The Plastic Wolves,J-Pop,3:25,33291,5/20/2013
Tales from Dark Dreams,The Modern Fire,EDM,3:10,12,4/26/2020
Songs for Silent Truth,Silent Ritual,Latin,3:12,50292,4/24/2011
Dreams of Silent Fire,Bright Machines,Soul,3:35,2,12/13/2005
Prayer for Bright Dust,TheCrimson Kids,Reggae,3:26,14,1/4/2003
Hymns to Cold Youth,Lonely Signals,Trap,2:23,995110,10/17/2002
Whispers of Endless Hope,The Silent Dreams,Techno,3:42,144615,4/23/2014
Midnight in Slow Secrets,The Velvet Wolves,Soundtrack,3:20,585777,8/22/1999
Songs for Young Truth,TheDark Dreams,Folk,2:07,2,9/23/2003
Prayer for Dark Fever,The Lonely Choir,Soul,2:16,65490,3/22/2023
Fragments of Silent Flowers,The Hidden Ritual,House,2:15,22353,2/1/2016
Notes from Neon Eyes,The Golden Strangers,Reggae,2:13,226452,7/2/2010
Ballad of Distant Hearts,Static Signals,Disco,4:27,35,11/14/2008
Letters to Midnight Fever,The Young Cinema,Punk,2:10,23,3/4/2002
Whispers of Velvet Smoke,The Midnight Society,Punk,4:14,48,9/12/2020
The Shape of Sacred Hope,The Dark Machines,Trap,2:45,5,7/10/1999
Hymns to Silent Voices,TheFinal Static,J-Pop,4:08,176,5/10/2002
Children of Static Waves, Golden Hearts,Afrobeats,2:13,551834,8/6/2022
Midnight in Shattered Sins, Restless Lovers,Funk,3:59,497,10/16/2017
Stories of Neon Rain, Bright Sinners,Hip-Hop,2:33,49338,9/21/2001
The Shape of Midnight Secrets,The Holy Garden,House,3:07,4,3/19/2010
Letters to Empty Waves,TheElectric Kids,Soul,3:08,29,11/3/2003
Songs for Midnight Dreams,The Restless Club,R&B,2:52,179717,10/6/1997
Letters to Electric Mirrors, False Collective,Rock,2:58,38,11/10/2000
Songs for Young Flames, Soft Fire,R&B,3:43,344,12/26/2000
Dreams of Endless Time, Silent Saints,Techno,3:39,29889,5/18/2021
Notes from Neon Fire,The Electric Saints,Disco,3:52,443315,10/6/2010
Hymns to Final Truth,The Sacred Kids,Funk,3:42,76983,3/18/2023
Portrait of Final Truth,The Crimson Dreams,Trap,2:17,1837,2/11/2002
Letters to Silent Echoes,The Hidden Garden,Lo-Fi,2:38,3114,12/4/2004
Songs for Shattered Sins,TheElectric Machines,Folk,4:07,7641,2/20/2005
Songs for Crimson Glass,Plastic Cinema,Lo-Fi,2:20,63,9/18/1998
Prayer for Electric Smoke, Final Signals,House,4:22,6296,4/3/2005
Portrait of Midnight Shadows,Modern Machines,Alternative,2:45,677237,7/10/2018
Letters to Electric Hope, Hidden Ritual,Techno,2:28,168,7/25/2013
Tales from Young Echoes,The Cold Choir,Metal,2:08,264338,6/26/1997
Ghosts of Sacred Static,TheWild Collective,Alternative,3:09,261,5/24/1997
Tales from Burning Truth,The Plastic Wolves,Jazz,3:11,190,10/18/2023
Ballad of Final Hope, Endless Voices,House,2:37,294,9/17/2019
Hymns to Young Echoes,The Static Mirrors,Rock,3:57,6,7/21/2012
Visions of Static Voices,The Soft Voices,Reggae,2:59,9267,11/9/2009
Songs for Hidden Lies,TheEndless Fire,Techno,3:43,93349,4/7/2010
Prayer for Restless Glass,The Neon Ghosts,Punk,3:51,1896,5/16/2018
Requiem for Forgotten Dust,The Glass Static,Blues,2:23,4073,1/2/1997
Portrait of Distant Glass, Cold Flowers,Funk,2:02,42295,9/25/1998
Ghosts of Bright Blood,The Lonely Collective,Funk,4:30,316677,2/18/2012
Ballad of Bright Glass,Golden Wolves,J-Pop,3:16,1302,3/12/2015
Portrait of Electric Fire, Sacred Sinners,Hip-Hop,3:15,2,8/9/2000
Dreams of Fading Machines,TheVelvet Machines,Jazz,3:48,38815,11/2/2008
Dreams of Neon Hearts,TheYoung Choir,Pop,2:43,7,10/1/2012
Ghosts of Golden Fever,TheSacred Empire,J-Pop,3:32,1003,10/15/2015
Prayer for Hollow Youth,The Midnight Sinners,Ambient,3:14,49,12/28/2019
Midnight in Electric Dust,TheFeral Signals,Disco,3:03,1977,7/8/2018
Whispers of Endless Skies,The Velvet Signals,Metal,4:23,75,1/10/2011
Tales from Crimson Faith,The Plastic Mirrors,Indie,4:28,3,3/20/2010
Whispers of Dark Dust,The Heavy Wolves,Rock,3:53,45,2/28/1997
Prayer for Cold Truth,Dark Machines,Afrobeats,3:21,26,4/19/2015
Hymns to Final Skies,The Restless Assembly,Drill,2:58,13,10/6/2024
Portrait of Wild Waves, Crimson Flowers,Ambient,3:24,41,3/4/2006
Fragments of Electric Shadows,The Lonely Cinema,Rock,3:21,2,4/5/2010
The Shape of Crimson Flames, Young Cinema,Metal,4:14,7,8/5/2022
Songs for Sacred Static,Cold Society,Folk,3:27,1,12/27/2020
Visions of Slow Ashes,The Restless Angels,Jazz,4:08,147,8/1/2003
The Shape of Hidden Machines,The Empty Society,Classical,2:13,5611,5/14/2004
Notes from Dark Lights,The Feral Angels,K-Pop,4:04,197,1/23/2016
Requiem for Heavy Truth,The Restless Flowers,Latin,2:53,82,11/13/1995
Last Days of Shattered Truth,TheGlass Assembly,Ambient,4:05,9,3/13/1998
Visions of Broken Hope,TheEmpty Echoes,EDM,3:05,85760,2/18/1995
Visions of Sacred Time, Holy Assembly,Soundtrack,4:04,237,8/19/2000
Requiem for Velvet Dust, Lonely Voices,Blues,3:09,957354,9/24/2021
Echoes of Final Voices,TheNeon Ghosts,House,2:32,87,9/26/2003
Children of Bright Dust,TheDark Choir,K-Pop,3:54,234,1/4/2018
The Shape of Sacred Youth,The Endless Static,Trap,4:06,52359,5/25/2018
Ballad of Fading Ashes,Paper Flowers,Funk,3:04,1,6/19/2012
Prayer for Restless Sins, Crimson Cinema,Trap,3:26,2,1/1/2002
Visions of Velvet Smoke,TheDark Fire,Electronic,2:21,90730,11/27/2015
Visions of Cold Time,The Golden Fever,Alternative,2:26,16,6/20/2019
Stories of Dark Eyes, Midnight Assembly,Pop,3:49,31641,2/19/2023
Children of Broken Rain, Cold Fire,Ambient,2:31,269,2/19/2013
Requiem for Fading Dreams,TheMidnight Garden,Metal,3:57,3,4/21/2018
Fragments of Static Truth,The Broken Choir,Pop,4:21,132333,8/27/2019
Last Days of Fading Eyes,TheEndless Sinners,Afrobeats,2:55,313523,12/6/2017
Echoes of Burning Signals,The Soft Kids,Latin,2:55,4168,6/17/2024
Children of Heavy Time, Endless Mirrors,Soul,2:54,245688,6/1/2001
Fragments of Dark Blood, Bright Choir,House,3:44,52,2/10/2021
Children of Electric Faith,Paper Kids,House,2:48,2256,9/18/2013
Requiem for Distant Signals,TheRestless Society,Pop,2:33,2,6/21/2015
Visions of Bright Blood,TheStatic Strangers,Ambient,2:37,1101,11/26/2000
Songs for Crimson Glass,TheSacred Garden,Funk,2:03,145735,1/6/2023
Last Days of Hollow Fever, Cold Kids,Country,3:45,35,12/28/2024
The Shape of Hidden Night,The Electric Assembly,J-Pop,4:11,13,7/28/2013
Ballad of Shattered Truth, Midnight Dreams,EDM,3:25,5232,4/11/1995
Tales from Shattered Hope, Plastic Ritual,Jazz,2:28,6,12/6/2021
Notes from Distant Dust,The Silent Mirrors,Pop,3:44,4737,11/5/2014
Visions of Forgotten Truth,Electric Lovers,Blues,2:00,3333,12/21/2018
Echoes of Midnight Machines, Crimson Kids,Drill,2:12,293,8/9/2008
Ghosts of Neon Signals,Velvet Fire,Alternative,3:00,1,8/20/2008
Prayer for Velvet Storms,The Glass Echoes,Disco,3:11,323,3/12/2002
Requiem for Restless Flames,The Crimson Kids,Ambient,3:57,23,7/5/2011
Letters to Hollow Machines, Cold Club,Trap,2:02,479,4/10/2013
Last Days of Silent Smoke, False Ghosts,Metal,3:21,5,11/15/2015
Tales from Young Glass,Soft Society,Disco,2:59,254918,2/21/2022
Whispers of Final Rain, Golden Empire,Alternative,2:53,787,4/15/2021
Midnight in Crimson Stars,The Modern Dreams,Techno,3:18,5226,7/21/2001
Requiem for Wild Night,Silent Society,Metal,2:34,25,2/9/2016
Ballad of Silent Hope,The Crimson Kids,Alternative,3:36,5089,12/14/2024
Prayer for Endless Hearts,Cold Collective,Soundtrack,3:24,9,11/24/2020
Letters to Electric Dreams,TheEndless Static,Indie,3:37,71898,6/6/2003
Tales from Endless Bones, Soft Angels,Trap,2:01,15,9/20/2021
Prayer for Final Silence, Broken Static,Disco,3:03,1,3/11/2022
Letters to Empty Mirrors,The Lonely Cinema,Pop,3:26,1,1/4/2009
Ghosts of Final Machines, Endless Kids,Punk,4:28,99,4/1/2016
Children of Restless Signals,Paper Empire,R&B,4:28,15076,4/23/1998
Dreams of Fading Flowers,Cold Saints,EDM,3:32,28,11/6/2005
The Shape of Broken Sins, Bright Kids,House,3:41,330655,5/25/2006
Visions of Hollow Signals,The Sacred Dreams,Techno,2:20,28,6/27/2024
Ballad of Velvet Glass,The Crimson Cinema,Soundtrack,4:27,107928,4/4/2010
Songs for Cold Dust,TheNeon Garden,Classical,2:48,62,9/13/2022
Whispers of Cold Rain,TheCold Lovers,Pop,4:19,142447,5/28/2017
Children of Sacred Memories,Dark Signals,Reggae,2:33,13,8/19/2001
Whispers of Cold Dust,The Velvet Choir,EDM,3:27,64,3/19/2002
Hymns to Forgotten Skies,The Bright Choir,Ambient,3:20,232602,4/11/2009
The Shape of Bright Shadows,The Crimson Voices,Electronic,2:27,6,4/25/2004
Requiem for Hollow Mirrors,TheYoung Society,Soul,3:33,153874,6/26/2024
Stories of Hollow Stars,The Broken Voices,Reggae,2:56,421716,9/6/2002
Children of Hidden Lights,TheFinal Echoes,Funk,3:01,115554,1/12/2014
